[0.6162034 0.0687933],[1.1497489 0.3396511],[1.4975833 0.8969221],[1.6029168 1.7898188],[1.4742489 2.8751974],[1.2442629 3.9593859],[1.0000467 5.0148425],[0.8196571 5.993934 ],,
[ 0.21801963 -0.01914978],[0.427517   0.12932205],[0.65232265 0.5331812 ],[0.9305688 1.1946397],[1.1457971 2.175582 ],[1.3549114 3.2472181],[1.5955327 4.4375687],[1.8987558 5.558496 ],,
[0.4780978  0.05098486],[0.907817   0.35072374],[1.298967  0.9910393],[1.534908  1.9927597],[1.5756944 3.2019477],[1.5130795 4.5455346],[1.3817217 5.952988 ],[1.2347151 7.3193274],,
[0.35467193 0.02953529],[0.7133428  0.17749548],[1.0666637 0.5319886],[1.3444958 1.0862317],[1.4744065 1.7845602],[1.4727131 2.5811071],[1.414315  3.4471993],[1.3402483 4.272966 ],,
[0.32205895 0.02398157],[0.6678123  0.19164991],[1.0437561 0.6568818],[1.3566902 1.451252 ],[1.5490072 2.4809237],[1.6037288 3.652947 ],[1.529042 4.905525],[1.3922331 6.16274  ],,
[0.5599215  0.05486345],[1.12888    0.34864807],[1.5722624  0.89708185],[1.9399931 1.6956277],[2.343033  2.6558251],[2.8349073 3.6204333],[3.3340533 4.4941187],[3.8952699 5.0933833],,
[0.2668506  0.00915861],[0.6103679  0.19606018],[0.87141305 0.44360018],[1.1246657 0.8958392],[1.4618073 1.44837  ],[1.8209367 2.039146 ],[2.1703844 2.732624 ],[2.4843738 3.4205408],,
[0.47013277 0.04973841],[0.93292344 0.3110342 ],[1.3749907  0.83736706],[1.6966652 1.651381 ],[1.8177301 2.6147833],[1.7069936 3.6585102],[1.4556212 4.6833897],[1.1462508 5.7009115],,
[0.37114227 0.03556776],[0.7383356  0.11019993],[1.0955675  0.24586773],[1.3530194  0.43589354],[1.4251599 0.7209768],[1.2993892 1.0530691],[1.0011628 1.3888526],[0.52068174 1.5963755 ],,
[0.48671013 0.05538797],[1.0034854 0.4296651],[1.6060131 1.2608008],[2.1239095 2.4113731],[2.4734986 3.7231512],[2.7459264 5.128212 ],[2.9853752 6.506513 ],[3.2581122 7.8356338],,
[0.47220454 0.03141117],[0.88270533 0.25575495],[1.2513788  0.79414606],[1.5549963 1.7446399],[1.7949157 2.9346213],[1.9317629 4.2355514],[2.0017004 5.5484734],[2.0780473 6.877674 ],,
[0.2964005  0.01792908],[0.5727226  0.25993204],[0.84352636 0.8711848 ],[0.9952668 1.8550515],[0.93365675 3.063189  ],[0.6846917 4.346173 ],[0.3483761 5.6778846],[0.01629703 6.945688  ],,
[0.49928144 0.0593586 ],[0.97925544 0.31683826],[1.3935815 0.9297428],[1.5830376 1.864996 ],[1.48547  2.940991],[1.1604863 4.1290092],[0.6801231 5.345501 ],[0.15918702 6.4954014 ],,
[0.42275533 0.03643322],[0.9338112  0.35441494],[1.5389221 1.0354342],[2.0790427 1.9887176],[2.532133 3.119841],[2.9127812 4.337556 ],[3.204248  5.5729175],[3.434625 6.779509],,
[0.24960063 0.03153419],[0.5293187  0.16531754],[0.81795955 0.54019547],[0.9885613 1.1328535],[0.96208775 1.9115753 ],[0.718657  2.7821107],[0.3034585 3.5912466],[-0.20976178  4.2283607 ],,
[0.3131871  0.02985907],[0.6507937 0.310256 ],[0.97145903 0.91559744],[1.1349529 1.8616776],[1.148136  3.1100101],[1.117105  4.4694734],[1.092048  5.8904533],[1.048198  7.2354975],,
[0.43167368 0.0344286 ],[0.91218364 0.3057499 ],[1.3918514  0.90137625],[1.7868768 1.7976775],[2.0567563 2.8621283],[2.2105713 4.0086136],[2.2811096 5.1663637],[2.3196993 6.2937727],,
[0.44044316 0.05091572],[0.8473896  0.30311632],[1.2023073  0.86757374],[1.4464902 1.8177528],[1.5714147 2.99025  ],[1.5802011 4.2631145],[1.5334464 5.5341363],[1.4846426 6.78434  ],,
[0.3942041  0.02343321],[0.7489078  0.23690891],[1.0484002 0.822124 ],[1.3096462 1.7523932],[1.5002574 2.9393392],[1.6266382 4.19235  ],[1.7222992 5.415706 ],[1.8210853 6.515658 ],,
[0.60439    0.12815666],[1.2341853  0.52907467],[1.7633287 1.248868 ],[2.0437088 2.2003546],[2.0034876 3.2236896],[1.6724027 4.222938 ],[1.1430554 5.059467 ],[0.5181886 5.758202 ],,
[0.34937435 0.03736639],[0.80514723 0.38126135],[1.3736683 1.1558137],[1.8730606 2.209745 ],[2.2617278 3.4249554],[2.5580707 4.705923 ],[2.8448567 5.9088345],[3.1774795 7.0244403],,
[0.5702636  0.10769749],[1.1274258  0.44063616],[1.5690447 1.0565529],[1.784798  1.9049087],[1.7225983 2.8339362],[1.4633491 3.7726655],[1.1026571 4.6728597],[0.70561403 5.4340897 ],,
[0.2796986 0.0270896],[0.6018496 0.3502078],[0.9192044 1.0939479],[1.1322745 2.2217045],[1.2012019 3.5506034],[1.216376  4.9869394],[1.2284105 6.518082 ],[1.2583388 8.04408  ],,
[0.5097508  0.06268024],[1.0173924 0.3195219],[1.4954878 0.8397641],[1.8588684 1.5969691],[2.09476   2.5149326],[2.144611  3.5221257],[1.9567674 4.4588637],[1.6073716 5.404159 ],,
[0.5468254  0.08260965],[1.0376639  0.41921043],[1.4515433 1.1163979],[1.6598313 2.1719155],[1.5813541 3.4514675],[1.19253   4.7319665],[0.5948924 6.0109315],[-0.09776749  7.1988344 ],,
[0.4985644  0.10111952],[0.95050573 0.36293888],[1.2764096 0.8714628],[1.3394969 1.6651645],[1.0633429 2.6476302],[0.43597764 3.7306075 ],[-0.48213616  4.7934117 ],[-1.4934087  5.747647 ],,
[0.48309073 0.07243347],[0.9150152 0.2985592],[1.2198982 0.7555213],[1.2899895 1.5201402],[1.167145 2.598662],[0.8682244 3.8524432],[0.39037883 5.119201  ],[-0.17334074  6.3672733 ],,
[0.36181688 0.0574193 ],[0.68993896 0.24353504],[0.9470927  0.65624094],[1.0588195 1.3295531],[0.9401658 2.2205882],[0.5860761 3.2296233],[0.10227337 4.2201614 ],[-0.4105819  5.12307  ],,
[0.57251716 0.10047293],[1.0833011  0.38330936],[1.4723486 0.906827 ],[1.6520618 1.6454625],[1.5609573 2.5404458],[1.1881844 3.5247746],[0.54419994 4.47246   ],[-0.24857804  5.4205427 ],,
[0.6181518  0.09836674],[1.1586235 0.4466343],[1.5679302 1.100482 ],[1.808078  2.0161004],[1.7620702 3.0791059],[1.529684  4.0842156],[1.1006904 5.05796  ],[0.59735626 5.834247  ],,
[0.68608296 0.10712242],[1.4372225  0.54694176],[2.0756426 1.3069305],[2.4810426 2.2841673],[2.7097566 3.5304613],[2.8594024 4.8461304],[2.9657373 6.2342987],[3.0399888 7.465555 ],,
[0.57073283 0.08927011],[1.0886891  0.36730623],[1.4846336  0.83061504],[1.6830955 1.4818854],[1.6459574 2.3131213],[1.4254091 3.3506036],[1.1085572 4.4344044],[0.72838974 5.470624  ],,
[0.42371935 0.05842161],[0.8657681 0.375288 ],[1.2980582 1.0234013],[1.6931047 1.9459672],[1.902128  3.0589633],[2.071944  4.2622914],[2.3156674 5.381451 ],[2.6366441 6.3672633],,
[0.44154912 0.06410694],[0.8991642  0.44944048],[1.3410397 1.2013164],[1.6846477 2.3462863],[1.9120994 3.7039819],[2.082521 5.119193],[2.2539153 6.5443306],[2.4466593 7.9247813],,
[0.4056281  0.06545925],[0.8265488  0.36053228],[1.2506676  0.99739885],[1.6210213 1.9650545],[1.9048672 3.1497211],[2.1239598 4.3964896],[2.3280694 5.641647 ],[2.5528    6.8238773],,
[0.69645417 0.10789585],[1.4116929 0.5347185],[2.0798988 1.2378244],[2.7094772 2.1613455],[3.403881  3.2143264],[4.115247 4.346435],[4.786537  5.5011687],[5.393494 6.638494],,
[0.5959082  0.09149122],[1.2681097  0.48247147],[2.0171607 1.1635361],[2.7197564 1.9871182],[3.364022  2.8941345],[3.9563901 3.8004646],[4.510557 4.681258],[4.9802227 5.470398 ],,
[0.7994586 0.1494937],[1.603099   0.73109293],[2.3922293 1.6979232],[3.0949473 2.8539958],[3.722162 4.07232 ],[4.333803 5.267049],[4.999299 6.353248],[5.722329  7.3210835],,
[0.7968705 0.1387682],[1.6339538  0.67609787],[2.4657464 1.5719242],[3.174566  2.6608887],[3.7699194 3.8430715],[4.326124 5.042985],[4.8701024 6.2140646],[5.340201  7.3266244],,
[0.7917888  0.12886429],[1.6522418 0.6153922],[2.5076835 1.4055552],[3.303017  2.3926177],[4.0436025 3.4838166],[4.736329 4.600864],[5.4032383 5.678923 ],[6.021112  6.6582522],,
[0.51867694 0.04482222],[1.115693  0.3502431],[1.7503674 1.0951409],[2.3536062 2.1266804],[2.869871 3.295146],[3.2561982 4.541076 ],[3.565574 5.794508],[3.703766 7.089139],,
[0.89803404 0.14867783],[1.8618072 0.6849227],[2.7974994 1.5547485],[3.5944424 2.585278 ],[4.273388 3.696556],[4.8721094 4.8943977],[5.3471437 6.172814 ],[5.6591225 7.3450904],,
[0.89965725 0.15330887],[1.8391047  0.65484333],[2.7449017 1.5331492],[3.5717573 2.6517577],[4.298398  3.8369079],[4.9311066 5.0035486],[5.529945 6.139361],[6.1237383 7.1924434],,
[0.69377893 0.12119055],[1.4436951 0.6182623],[2.1448286 1.5156207],[2.6865253 2.6609654],[3.114898  3.9148088],[3.494193  5.1357865],[3.9302063 6.259132 ],[4.4227157 7.2641954],,
[0.7885829  0.12850904],[1.6238365 0.6155915],[2.4022925 1.4176264],[3.0914946 2.475438 ],[3.6729963 3.685422 ],[4.2079887 4.9209404],[4.7841644 6.116872 ],[5.4005156 7.196265 ],,
[0.5499077  0.08424854],[1.1639799  0.48724413],[1.7333009 1.2364011],[2.205547  2.3230166],[2.5471885 3.534823 ],[2.7851021 4.755789 ],[2.916645 6.043886],[2.994224 7.222506],,
[0.6416819  0.10632229],[1.328053  0.6387348],[1.9987955 1.5482645],[2.4840186 2.6803226],[2.8201838 3.9289856],[3.0336912 5.203999 ],[3.1258068 6.478659 ],[3.087232 7.608961],,
[0.54682183 0.10647488],[1.2049191  0.65671396],[1.8874874 1.6037679],[2.4448285 2.7393737],[2.9184363 3.9392152],[3.3802245 5.121364 ],[3.8492997 6.199352 ],[4.286527  7.0938826],,
[0.7060869  0.14067888],[1.3721293 0.6045599],[1.8796767 1.373105 ],[2.0957065 2.3851256],[1.9630117 3.5287876],[1.5194921 4.616148 ],[0.8669826 5.636204 ],[0.13023034 6.5447164 ],,
[0.6758959  0.11089849],[1.3893028 0.6080518],[2.1330693 1.4999466],[2.8388736 2.6224694],[3.5098684 3.8148427],[4.1796436 5.0068774],[4.8856497 6.15757  ],[5.620131 7.191718],,
[0.67255926 0.11046839],[1.3422294 0.5853634],[2.0047014 1.4684706],[2.559706  2.5883121],[3.033728  3.8286018],[3.407464  5.0611734],[3.6981723 6.253484 ],[3.9330027 7.34362  ],,
[0.6395954  0.10716534],[1.3346009 0.5793743],[1.9903209 1.4675727],[2.5301454 2.6487184],[3.0275164 3.9391713],[3.5316236 5.260525 ],[3.9992068 6.555047 ],[4.4255395 7.8506546],,
[0.8522016 0.1649704],[1.7937254 0.7188201],[2.6975746 1.488256 ],[3.5811284 2.4738226],[4.3785977 3.5750017],[5.167923  4.6549163],[5.927988 5.755898],[6.6527896 6.832461 ],,
[0.9752475 0.1673894],[1.9856455 0.7289853],[2.911196  1.5943031],[3.6919136 2.6451387],[4.33562   3.7286615],[4.864532 4.813414],[5.323133  5.9327946],[5.742505 7.059121],,
[0.80712324 0.10812473],[1.6136906 0.5317259],[2.4256005 1.2514963],[3.1633687 2.1692557],[3.791325  3.2172666],[4.2953744 4.328096 ],[4.677631 5.5253  ],[4.9660892 6.6666007],,
[0.8035937  0.15415144],[1.6528169 0.7471957],[2.430426  1.7443805],[3.0710692 2.990399 ],[3.6022012 4.293683 ],[4.111057 5.583271],[4.653873 6.789298],[5.2172503 7.9142838],,
[0.71255994 0.11990738],[1.5274837  0.62814665],[2.3548164 1.4932222],[3.0233734 2.4986796],[3.7151997 3.5853376],[4.304113  4.7079153],[4.667215 5.619292],[4.8742085 6.4362173],,
[0.6428641  0.12527657],[1.3291202 0.6933341],[1.9435734 1.6221719],[2.4230142 2.8380842],[2.8298721 4.184205 ],[3.2852082 5.527407 ],[3.8763027 6.779724 ],[4.550632 7.949646],,
[0.74738735 0.14337778],[1.5133145 0.7579255],[2.2218652 1.7959151],[2.8486888 3.0730276],[3.4110014 4.396806 ],[4.021089 5.697406],[4.72579   6.9423385],[5.496053 8.119568],,
[0.82196593 0.16311741],[1.5727867 0.74684  ],[2.2932315 1.643539 ],[3.0430787 2.7274761],[3.7462623 3.8975315],[4.4596252 5.0700874],[5.2165456 6.2216578],[5.973893 7.295788],,
[0.84782827 0.12338972],[1.7485543 0.5772996],[2.6150014 1.3900537],[3.4556065 2.444541 ],[4.256112  3.5566392],[5.0409603 4.6909432],[5.8198056 5.8165603],[6.5971613 6.8957477],,
[0.894464  0.1666646],[1.8594512  0.78764296],[2.7932088 1.7344904],[3.6461449 2.8245897],[4.453892  3.9571986],[5.2480197 5.0837245],[6.091516  6.1296973],[6.9733233 7.020666 ],,
[1.0264915 0.1948576],[2.0259385  0.80978966],[2.9365594 1.7258649],[3.7759275 2.849855 ],[4.5357037 3.9729486],[5.264657 5.063246],[6.026016  6.0938034],[6.826381 7.041965],,
[0.7811514  0.11879158],[1.5171794 0.5742855],[2.266304  1.3889642],[2.9839315 2.4489722],[3.6634274 3.5850925],[4.321418  4.7816267],[4.9554815 5.9763503],[5.581848  7.1478896],,
[0.9570277  0.16021538],[1.9726024  0.73860645],[2.8982825 1.6087532],[3.7286208 2.6805081],[4.4441004 3.8411021],[5.087907 5.039819],[5.6909328 6.2550216],[6.2487354 7.4291596],,
[0.98908967 0.16786146],[1.8858132  0.72343445],[2.6548932 1.6381664],[3.2503693 2.8174806],[3.6771247 4.1200795],[3.976257  5.4614587],[4.268676  6.8148108],[4.5728345 8.179783 ],,
[0.9198621  0.14051533],[1.8248183 0.6394057],[2.6863198 1.5055108],[3.447444  2.5944948],[4.1406956 3.776475 ],[4.8062267 4.9789553],[5.4855933 6.1482306],[6.181392 7.274922],,
[1.0799236  0.17325926],[2.1276603 0.6997409],[3.0986135 1.4371276],[4.0167446 2.2574391],[4.8890686 3.1494794],[5.741731  4.0575933],[6.5577135 4.989844 ],[7.237715  5.8565974],,
[1.1852629  0.18561697],[2.3352787  0.71348286],[3.4338756 1.465982 ],[4.5058827 2.3457847],[5.5663157 3.2096953],[6.6646733 4.0086746],[7.8260074 4.684478 ],[8.97553  5.264525],,
[0.98060226 0.15282774],[1.8737661 0.6499562],[2.7748442 1.4927287],[3.649013  2.4853725],[4.4943037 3.508134 ],[5.3375907 4.5207806],[6.1904926 5.4284124],[7.073941 6.22178 ],,
[1.0577761 0.171525 ],[2.1126463 0.7598443],[3.09207   1.6834021],[3.9765632 2.7572193],[4.84084  3.817832],[5.7042913 4.871491 ],[6.6102448 5.858449 ],[7.578697  6.7822037],,
[1.1875119 0.2150526],[2.3114069 0.8160429],[3.3415442 1.6474061],[4.3404303 2.5916448],[5.3011446 3.5310926],[6.2671986 4.432732 ],[7.264192  5.2597485],[8.258899 6.024293],,
[0.9556562  0.14295816],[1.9451066  0.69203377],[2.9319465 1.5118985],[3.9147809 2.4573207],[4.9093924 3.3856091],[5.9330654 4.273318 ],[6.9973626 5.0591154],[8.101812 5.788555],,
[0.7336385  0.09641266],[1.5552388  0.59233093],[2.4496768 1.4508762],[3.3349278 2.4491954],[4.195786  3.4638085],[5.0712686 4.4866457],[5.949041 5.453456],[6.871326  6.3750334],,
[1.1232227 0.1700592],[2.2467976 0.6929717],[3.2999988 1.4645891],[4.319074  2.3795629],[5.296574 3.320015],[6.2865477 4.2460976],[7.321392 5.101058],[8.374957  5.8670244],,
[1.036679   0.18154287],[2.098998  0.6988101],[3.1828249 1.4089046],[4.313561  2.1620536],[5.4714985 2.823382 ],[6.664191  3.3801427],[7.8746767 3.827752 ],[9.068412  4.1170483],,
[1.1139729 0.1761055],[2.249813   0.67298365],[3.4007351 1.3910728],[4.566522  2.1946006],[5.7387147 2.9276385],[6.9568224 3.5123725],[8.207692  3.9112272],[9.443777 4.167919],,
[1.0960609  0.19169617],[2.1310492 0.7625766],[3.1048272 1.6597543],[3.984294 2.721148],[4.8122296 3.766089 ],[5.611621  4.8351283],[6.4111385 5.8529263],[7.226804 6.82896 ],,
[0.9472278  0.12986374],[2.0024254 0.5172992],[3.1017816 1.0663314],[4.2345085 1.6829758],[5.3549204 2.305069 ],[6.477926  2.9247885],[7.6058183 3.501449 ],[8.690109 4.017909],,
[1.0494686  0.15760899],[2.2063706  0.70105267],[3.3715534 1.4554477],[4.511403  2.2310147],[5.6581154 2.9617753],[6.835104  3.5948696],[8.00322 4.21389],[9.228343 4.793577],,
[1.114124   0.15798664],[2.2278342  0.62592554],[3.3671803 1.3375278],[4.453788  2.1471758],[5.4947515 2.989767 ],[6.488274  3.8868194],[7.4340343 4.788476 ],[8.375835 5.682134],,
[1.1215441  0.20155048],[2.2179122 0.7532973],[3.2559223 1.5533843],[4.273912  2.4819999],[5.2734075 3.3576832],[6.279983 4.118794],[7.2916346 4.709356 ],[8.289883 5.169437],,
[1.0426198  0.20111227],[2.067081  0.7823639],[3.08118   1.6575046],[4.0891156 2.6307092],[5.1021824 3.560279 ],[6.137286 4.464023],[7.19749  5.290751],[8.290841 6.040509],,
[1.0329444  0.15636015],[1.9975137  0.63214874],[2.9739878 1.4513946],[3.9176476 2.4236188],[4.8376    3.3890548],[5.7688375 4.298192 ],[6.6848173 5.094889 ],[7.5738525 5.8234897],,
[1.0947671  0.16177893],[2.166914   0.64105177],[3.227112  1.3590903],[4.2742715 2.1922507],[5.2880898 3.0482974],[6.280219 3.945829],[7.224656  4.8563924],[8.121662 5.773274],,
[1.1640493  0.15811014],[2.3620753 0.5993924],[3.5898633 1.1986165],[4.813695  1.8693771],[6.0193796 2.536521 ],[7.239945  3.1847186],[8.482282  3.7705293],[9.691736  4.2907276],,
[1.1818596  0.16036224],[2.339252   0.61675453],[3.45032   1.3233991],[4.5193043 2.179275 ],[5.534912  3.0692492],[6.56489   3.9430532],[7.5902324 4.760263 ],[8.6291485 5.540234 ],,
[0.95010936 0.15566158],[1.8655691 0.6627345],[2.8435037 1.4633355],[3.8595197 2.3473287],[4.86269   3.2318234],[5.862175  4.1316447],[6.8663583 4.9903784],[7.9066563 5.796689 ],,
[1.0498618  0.13396978],[2.1071987 0.5736275],[3.1045191 1.2909427],[4.011359  2.2008696],[4.844529 3.199739],[5.6100407 4.261533 ],[6.3375993 5.3322473],[7.047775 6.400845],,
[0.88488114 0.15271378],[1.7754245 0.6931429],[2.6709645 1.51121  ],[3.5023303 2.4276614],[4.4052186 3.381845 ],[5.4223266 4.246588 ],[6.4977503 4.9813027],[7.606417  5.6814184],,
[0.8557555  0.13719988],[1.7230816  0.64865446],[2.67472   1.4843941],[3.6325226 2.3937426],[4.60355   3.3154807],[5.5938215 4.2072606],[6.621919  5.0254025],[7.674196  5.7198944],,
[0.928537   0.11111879],[1.8022763 0.5319381],[2.5866473 1.3416343],[3.2691474 2.3874884],[3.8837204 3.5263424],[4.4770103 4.7095165],[5.0679684 5.856926 ],[5.7068095 6.9703436],,
[0.8999677  0.18106318],[1.908838  0.7904391],[2.9314628 1.6148257],[3.991176  2.5248804],[5.0758014 3.3501997],[6.2203684 4.0843945],[7.418358 4.681318],[8.664262  5.1687894],,
[0.79675496 0.11908865],[1.5988455 0.594326 ],[2.4253871 1.4026365],[3.275189  2.3603897],[4.1627326 3.3297853],[5.1002135 4.285057 ],[6.105735  5.1402144],[7.173358 5.889336],,
[0.8597498 0.1407795],[1.7863082  0.68479776],[2.7433236 1.500958 ],[3.6786585 2.4550738],[4.5708175 3.4121366],[5.4780846 4.354076 ],[6.410675 5.203669],[7.347209  5.9780893],,
[1.075086  0.1376462],[2.1567183  0.62811947],[3.1650465 1.4060168],[4.0889907 2.3609056],[4.957982  3.3677158],[5.7938385 4.4188223],[6.610385  5.4504843],[7.380869 6.411574],,
[1.1741768  0.17914915],[2.30565    0.72205687],[3.344262  1.5427046],[4.3421483 2.5322585],[5.31475   3.5212927],[6.280848  4.4971085],[7.270129 5.421067],[8.293358  6.3314342],,
[1.0881653  0.18678951],[2.1340804 0.7318616],[3.0935721 1.5225525],[3.9905016 2.456779 ],[4.855962  3.3638477],[5.765044  4.1257477],[6.6817446 4.7474995],[7.6106257 5.218938 ],,
[1.0921173  0.18899536],[2.119854   0.76575994],[3.0044084 1.6586885],[3.708987  2.7562962],[4.2223573 3.8964887],[4.639236 5.014112],[4.970138 6.053102],[5.266205 7.006946],,
[1.259525   0.11238432],[2.4850352  0.46177053],[3.6721678 0.9994254],[4.807726  1.6731024],[5.8805423 2.3928294],[6.941443 3.192885],[7.9796114 4.02557  ],[8.986866  4.8651495],,
[1.259445   0.11120129],[2.4564412  0.46572018],[3.6518626 1.0334067],[4.7894034 1.7229218],[5.9005613 2.493712 ],[6.976351  3.3045573],[8.062863  4.1261845],[9.127456  4.9339623],,
[1.2409033  0.12212181],[2.4693701 0.491436 ],[3.6558409 1.0193777],[4.8260098 1.6437111],[5.962899 2.26548 ],[7.1340404 2.888443 ],[8.32203   3.4522142],[9.515003  3.9634824],,
[1.1892648  0.07654715],[2.32983   0.3639536],[3.4583063 0.8766942],[4.591079  1.5258846],[5.723107  2.2149658],[6.847373 2.952303],[7.964309  3.6966333],[9.057487 4.458781],,
[1.1781535  0.10926867],[2.3342133 0.4424119],[3.5065353 0.9564023],[4.677668  1.5299153],[5.855574  2.1151395],[7.0354133 2.703712 ],[8.218032  3.2837868],[9.374878 3.831933],,
[1.2210165  0.12734413],[2.4627995  0.49547434],[3.6921484  0.99755573],[4.911591  1.5806203],[6.0976624 2.2211313],[7.2629857 2.9147706],[8.402899 3.642406],[9.512391 4.396157],,
[1.2817944  0.12202215],[2.4721212  0.51170015],[3.6157086 1.1174998],[4.6911592 1.806426 ],[5.7342596 2.5200114],[6.6812797 3.2825203],[7.590536 4.086686],[8.478501  4.8771386],,
[1.2574834  0.14168978],[2.5155072 0.5280447],[3.7491462 1.0545816],[4.9346037 1.6586499],[6.094133  2.3211808],[7.2484264 2.99852  ],[8.395393  3.6519752],[9.530201  4.3437037],,
[1.1621909  0.10460377],[2.3297005  0.50717163],[3.443562  1.0728717],[4.508462  1.8124423],[5.546793 2.646483],[6.5716105 3.4939513],[7.599413  4.3091273],[8.637947  5.0935535],,
[1.0951351  0.08664036],[2.1933215  0.41125584],[3.2504761  0.94404745],[4.3024583 1.653985 ],[5.3472395 2.4181623],[6.3974524 3.2179036],[7.454518  4.0206923],[8.517797 4.817787],,
[1.1937742  0.09746981],[2.3926644  0.40133524],[3.558534   0.90121937],[4.706071  1.5425148],[5.7995634 2.2609386],[6.87605   3.0510192],[7.9160266 3.8769097],[8.92025   4.7167597],,
[1.2703302  0.10430002],[2.5105875  0.44524527],[3.7088833 0.977911 ],[4.8601575 1.6692209],[5.927391 2.487895],[6.942337  3.3917804],[7.929521  4.3305836],[8.8887   5.297926],,
[1.2415122  0.13863039],[2.4390523 0.5719485],[3.591979  1.1940665],[4.697336  1.9584317],[5.7699475 2.7730613],[6.7877655 3.5452933],[7.848776 4.255596],[8.890899  4.9292107],,
[1.019717   0.15749454],[2.1575587  0.66549873],[3.2791378 1.3696046],[4.3319287 2.0976505],[5.44067  2.931436],[6.58537   3.7425532],[7.6811614 4.448961 ],[8.876559 5.237572],,
[1.2305328  0.11693668],[2.4008489  0.48635435],[3.5599592 1.0755601],[4.6962776 1.7754622],[5.830856  2.4924307],[6.994864  3.1881452],[8.168934  3.8448873],[9.316011 4.481525],,
[1.1817994  0.13043594],[2.3905106  0.53909254],[3.590138 1.109304],[4.7545424 1.7636619],[5.9061623 2.4520774],[7.050054  3.1285634],[8.139852 3.818215],[9.177851 4.549395],,
1.0955021,0.14994764,
2.1024275,0.56550074,
2.9854784,1.2060933,
3.6957371,2.044508,
4.1355586,2.9048305,
4.2383313,3.7755976,
4.058127,4.686021,
3.681785,5.552503,

0.96041375,0.12834263,
1.8784964,0.45088053,
2.6595445,0.9886613,
3.2931082,1.6822238,
3.714549,2.427827,
3.8134284,3.1436787,
3.6661859,3.8176274,
3.3688185,4.3864837,

0.88456804,0.16137409,
1.7176794,0.5739417,
2.3646448,1.2477531,
2.792144,2.021368,
3.0266473,2.785624,
2.9563763,3.3628688,
2.7388134,3.6966128,
2.3806338,3.7453556,

0.6752661,0.077554226,
1.2315992,0.11202288,
1.6643322,0.07655978,
2.023711,-0.033548355,
2.3078797,-0.15359426,
2.4738839,-0.28316522,
2.4113789,-0.35451865,
2.1575356,-0.40562844,

1.0456612,0.15965986,
2.0194492,0.5773864,
2.8560412,1.2232394,
3.5026238,1.9140954,
3.997378,2.5428033,
4.35218,2.998601,
4.531443,3.3133116,
4.538491,3.4421592,

0.9938513,0.1365676,
1.8171214,0.4811716,
2.4686468,0.98347473,
2.977984,1.563734,
3.3644419,2.17916,
3.6354017,2.7463942,
3.8542926,3.2535057,
4.0196295,3.668767,

0.6436583,0.07667065,
1.2102126,0.18293285,
1.7282147,0.33086348,
2.144388,0.4568758,
2.4160557,0.51446056,
2.6175141,0.46032977,
2.747581,0.33115387,
2.8061821,0.12002468,

0.8735654,0.09498787,
1.6507038,0.34507465,
2.3192182,0.77941513,
2.83824,1.3937874,
3.1971867,2.1328788,
3.424368,2.9278688,
3.5438898,3.7661257,
3.539766,4.5909433,

0.9633554,0.087070465,
1.8481691,0.02901125,
2.6537511,-0.2215333,
3.3241813,-0.738142,
3.808263,-1.4581611,
4.0646515,-2.2722743,
4.0619226,-2.9936957,
3.810092,-3.4836843,

0.9841365,0.08926964,
1.9297693,0.19304371,
2.799187,0.32438707,
3.5053284,0.41818523,
4.0276866,0.47931433,
4.314398,0.50161123,
4.347015,0.51048183,
4.135396,0.47652936,

1.1572425,0.16163206,
2.299096,0.0595541,
3.4318275,-0.3987205,
4.310619,-1.203182,
4.816827,-2.2096283,
4.9223223,-3.377887,
4.6226363,-4.5860653,
4.0373597,-5.7388124,

1.1192412,0.11921215,
2.195365,0.014320612,
3.134866,-0.3389156,
3.9250946,-0.98483396,
4.479943,-1.8392146,
4.698338,-2.78528,
4.581343,-3.6451416,
4.205207,-4.3347683,

0.8667099,0.072031975,
1.7390443,-0.02098298,
2.5914276,-0.3489108,
3.3400881,-0.8404317,
4.015574,-1.4742837,
4.5934668,-2.2451496,
5.0226736,-3.076314,
5.272752,-3.9763486,

1.130139,0.12545347,
2.2040093,0.052219868,
3.12511,-0.29015136,
3.8506446,-0.93872404,
4.3167157,-1.8573737,
4.498329,-2.9544134,
4.400673,-4.0720983,
4.053298,-5.1542525,

1.0145582,0.119678974,
1.9755147,0.022997618,
2.7770643,-0.34525943,
3.3373272,-1.0051329,
3.6028697,-1.8679237,
3.5957215,-2.8087265,
3.3937855,-3.796932,
2.9988532,-4.803684,

0.9295138,0.104494095,
1.9779859,-0.094353914,
3.0885062,-0.49862552,
4.14114,-0.97756505,
5.080116,-1.4459851,
5.871373,-1.9326658,
6.57357,-2.4824164,
7.1020913,-3.097558,

1.1010183,0.074226856,
2.2034507,-0.029127121,
3.2535517,-0.2929461,
4.2047772,-0.67536974,
5.044723,-1.1677437,
5.712562,-1.749373,
6.116044,-2.3644626,
6.225148,-3.0118134,

1.0889448,0.1479721,
2.2352352,-0.056061983,
3.2656505,-0.6355407,
4.129767,-1.4660296,
4.8321614,-2.3714697,
5.4131403,-3.1722398,
5.9562497,-3.853044,
6.4030085,-4.380414,

1.1507963,0.118950844,
2.2244067,0.40783453,
3.1462293,0.9120865,
3.8560648,1.6020775,
4.3603845,2.4412131,
4.6644807,3.4169602,
